numero,nom_four,autre_nom_four,num_entr,structure,nombre_employes,nombre_employes_mtl,politique_dev_durable,politique_appro_responsable,entreprise_econo_sociale,lieu_arr,lieu_ville,lieu_etat,lieu_pays,lieu_zone_achat
678476,GROUPE ENERGIE BDL INC.,,1177955755,*Société par actions/Corporations/Compagnie,100.0,,N,N,N,Anjou,MONTREAL,QC,CA,Place d'affaires à Montréal
677994,FATIMA SALAZAR GOMEZ,,0000000NA,*Entreprise individuelle / Travailleur autonome,,,N,N,N,Montréal-Nord,MONTREAL,QC,CA,Place d'affaires à Montréal
253542,ELECTROBAC INC.,,1167541151,*Société par actions/Corporations/Compagnie,17.0,,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
678438,SERVICES PSYCHOLOGIQUES SEQUOIA INC.,,1161992897,*Société par actions/Corporations/Compagnie,,,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
150884,BUFFET LOUIS PHILIPPE INC.,,1142190504,*Société par actions/Corporations/Compagnie,25.0,,"O Plan, politique ou engagements de DD",N,N,,MASCOUCHE,QC,CA,Québec hors Conseil d'agglomération
213817,GEORADAR DETECTION INC,,1146197729,*Société par actions/Corporations/Compagnie,4.0,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
678471,BLOCS DE BETON INC.,,1228289597,*Société par actions/Corporations/Compagnie,29.0,,N,"O Plan, politique ou engagements de responsabilité sociale",N,,NAPIERVILLE,QC,CA,Québec hors Conseil d'agglomération
677843,CLEAN AIR TECHNOLOGIES/EUROVAC,,0000000NA,*Société par actions/Corporations/Compagnie,50.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,NORTH YORK,ON,CA,Canada mais hors Québec
312772,ISO ENERGIE INC.,,1175911388,*Société par actions/Corporations/Compagnie,15.0,,N,N,N,,L'ASSOMPTION,QC,CA,Québec hors Conseil d'agglomération
677449,MARILYN JEAN,,0000000NA,*Entreprise individuelle / Travailleur autonome,,,N,N,N,,STE-MARTHE-SUR-LAC,QC,CA,Québec hors Conseil d'agglomération
677506,MICHAEL AJALTOUNY,,00000000NAS,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Saint-Laurent,Montreal,QC,CA,Place d'affaires à Montréal
677541,GROUPE FAREL INC.,,1173804353,*Société par actions/Corporations/Compagnie,14.0,,"O Plan, politique ou engagements de DD",N,N,,ST-EUSTACHE,QC,CA,Québec hors Conseil d'agglomération
678259,FRANCOIS  BOIVIN,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
677318,ANNIE GUGLIA,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,MONTREAL,QC,CA,Place d'affaires à Montréal
677857,LES ENTREPRISES A.FERLAND INC,,1170256557,*Société par actions/Corporations/Compagnie,5.0,,"O Plan, politique ou engagements de DD",N,N,,TERREBONNE,QC,CA,Québec hors Conseil d'agglomération
677860,LUC DETHIER BIOLOGISTE,,2248469241,*Entreprise individuelle / Travailleur autonome,1.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
678608,"ME SYLVAIN LEDUC, NOTAIRE EN FIDEICOMMIS",,0000000NA,*Entreprise individuelle / Travailleur autonome,,,N,N,N,Anjou,MONTREAL,QC,CA,Place d'affaires à Montréal
678083,LES PLANCHERS LUDOVIC PILON INC,,1143623453,*Société par actions/Corporations/Compagnie,20.0,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
122180,BABCO SALES LTD,,,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,,SURREY,BC,CA,Canada mais hors Québec
673824,URBANATURE EDUCATION,,1173590804,*Organisme à  but non lucratif,2.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,SAINT-EUSTACHE,QC,CA,Québec hors Conseil d'agglomération
117742,D&G ENVIRO-GROUP INC.,,1143334705,*Société par actions/Corporations/Compagnie,12.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Le Sud-Ouest,MONTREAL,QC,CA,Place d'affaires à Montréal
679657,EBL ELECTRIQUE INC,9263-7594 QC INC,1168283167,*Société par actions/Corporations/Compagnie,15.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
128659,SCALE-TRON INC.,,1176606854,*Société par actions/Corporations/Compagnie,9.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,DOLLARD DES ORMEAUX,QC,CA,Conseil d'agglomération hors Montréal
681181,CATHERINE LACHANCE,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,SAINT-JEROME,QC,CA,Québec hors Conseil d'agglomération
680645,DAVIDSON CANADA INC.,,1173322703,*Société par actions/Corporations/Compagnie,40.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",O,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
679824,SAISONEX INC.,,1172851538,*Société par actions/Corporations/Compagnie,10.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,LONGUEUIL,QC,CA,Québec hors Conseil d'agglomération
679701,CELINE RICHARD ROBICHON,,0000000NA,*Entreprise individuelle / Travailleur autonome,5.0,,N,N,N,Côte-des-Neiges–Notre-Dame-de-Grâce,MONTREAL,QC,CA,Place d'affaires à Montréal
679653,GROUPE ROUSSO,NEQ:1169110443,1169110443,*Société par actions/Corporations/Compagnie,15.0,,N,"O Plan, politique ou engagements de DD",N,,Longueuil,QC,CA,Québec hors Conseil d'agglomération
118500,CHAMBRE DE COMMERCE DU MONTREAL METROPOLITAIN.,,1142372920,*Organisme à  but non lucratif,115.0,,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
679655,PLANCHER SUPERBE ENR.,,3341644758,*Société en nom collectif,5.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Rivière-des-Prairies–Pointe-aux-Trembles,MONTREAL,QC,CA,Place d'affaires à Montréal
679402,CENTRE CULTUREL VIETNAMIEN DU CANADA,NEQ:1172940729,1172940729,*Organisme à  but non lucratif,2.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Côte-des-Neiges–Notre-Dame-de-Grâce,Montreal,QC,CA,Place d'affaires à Montréal
370400,WAI YIN KWOK,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Mercier–Hochelaga-Maisonneuve,Montreal,QC,CA,Place d'affaires à Montréal
681141,LOOKSECURE INC.,,1175131391,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,Saint-Laurent,MONTREAL,QC,CA,Place d'affaires à Montréal
681222,SPORTS 1 2 3 4 5 INC,,1143481316,*Société par actions/Corporations/Compagnie,300.0,,"O Plan, politique ou engagements de DD",N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
600773,ANDRESSA LAGE MIRANDA,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,"WADESTOWN, WELLINGTON",,NZ,
609292,EVA GLOBAL CORP.,NEQ:1174418823,1174418823,*Société par actions/Corporations/Compagnie,12.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Ville-Marie,Montreal,QC,CA,Place d'affaires à Montréal
685104,CONSTRUCTION CONCEPT 2000 INC.,,1143307941,*Société par actions/Corporations/Compagnie,6.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",O,,BOIS-DES-FILION,QC,CA,Québec hors Conseil d'agglomération
685647,DELTA ARPENTEURS-GEOMETRES INC.,,1176664358,*Société par actions/Corporations/Compagnie,10.0,,N,N,N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
685660,MARC  COTE,,2269381853,*Entreprise individuelle / Travailleur autonome,3.0,,N,"O Plan, politique ou engagements de responsabilité sociale",N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
685667,ENTREPRISE EXPERT,,1172781230,*Société par actions/Corporations/Compagnie,2.0,,N,N,N,Le Sud-Ouest,MONTREAL,QUEBEC,CA,Place d'affaires à Montréal
685691,FREDERIQUE JOHNSON,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,MONT-ROYAL,QUEBEC,CA,Conseil d'agglomération hors Montréal
685655,GROUPE ILQUEAU INC.,,1165485286,*Société par actions/Corporations/Compagnie,11.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,BLAINVILLE,QC,CA,Québec hors Conseil d'agglomération
686087,LES PRODUCTIONS JEFFY INC,,1164027477,*Société par actions/Corporations/Compagnie,4.0,,N,N,N,,POINTE-CLAIRE,QC,CA,Conseil d'agglomération hors Montréal
116458,WEBSTER & FILS LIMITEE,,1143983097,*Société par actions/Corporations/Compagnie,25.0,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
526338,FRANCOIS VIGNEAULT,,,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,SAINT-ADOLPHE-D'HOWARD,QC,CA,Québec hors Conseil d'agglomération
333157,"DEL DEGAN, MASSE ET ASSOCIES INC.",,1173560583,*Société par actions/Corporations/Compagnie,40.0,,N,"O Plan, politique ou engagements de responsabilité sociale",N,,QUEBEC,QC,CA,Québec hors Conseil d'agglomération
687704,GALLAGHER QUEBEC REMUNERATION INC,,1177427748,*Société par actions/Corporations/Compagnie,28.0,,N,"O Plan, politique ou engagements de responsabilité sociale",N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
686092,ARBORESCENCE QUEBEC,,1142140244,*Organisme à  but non lucratif,20.0,,"O Plan, politique ou engagements de DD",N,O,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
686952,DE OLIVEIRA RACHEL LINDA,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Ahuntsic-Cartierville,MONTREAL,QC,CA,Place d'affaires à Montréal
334153,CALFEUTRAGE ELITE INC.,,1166820374,*Société par actions/Corporations/Compagnie,13.0,,N,N,N,,ST-EUSTACHE,QC,CA,Québec hors Conseil d'agglomération
652110,E.R.A. QUEBEC INC.,ERA ARCHITECTES,1177214450,*Société par actions/Corporations/Compagnie,10.0,,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
686176,LORRAINE LAMOUREUX,,,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,ST-EUSTACHE,QC,CA,Québec hors Conseil d'agglomération
87205,PACWILL ENVIRONMENTAL,,1171483382,*Société par actions/Corporations/Compagnie,,,N,N,N,,STONEY CREEK,ON,CA,Canada mais hors Québec
686999,CENTRE QUEBECOIS DE DEVELOPPEMENT DURABLE,,1144772523,*Organisme à  but non lucratif,13.0,,"O Plan, politique ou engagements de DD",N,O,,ALMA,QC,CA,Conseil d'agglomération hors Montréal
687576,BULLE BIJOUTERIE POUR MAMAN INC.,,1171713325,*Société par actions/Corporations/Compagnie,3.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,LEVIS,QC,CA,Québec hors Conseil d'agglomération
678024,NICOLAS CHARBONNEAU,,,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Côte-des-Neiges–Notre-Dame-de-Grâce,MONTREAL,QC,CA,Place d'affaires à Montréal
548643,9368-4587 QUEBEC INC.,,1173193245,*Société par actions/Corporations/Compagnie,2.0,,"O Plan, politique ou engagements de DD",N,N,Lachine,MONTREAL,QC,CA,Place d'affaires à Montréal
604443,ETIENNE DESPRES,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Verdun,MONTREAL,QC,CA,Place d'affaires à Montréal
133460,9181-5084  QUEBEC INC,SOLUTIONS-MARQUAGE DE LIGNES,1171964431,*Société par actions/Corporations/Compagnie,10.0,,"O Plan, politique ou engagements de DD",N,N,Lachine,MONTREAL,QC,CA,Place d'affaires à Montréal
687901,LES ENTREPRISES PROTEAU ET GARNEAU INC.,,1164465222,*Société par actions/Corporations/Compagnie,12.0,,N,N,N,,QUEBEC,QC,CA,Québec hors Conseil d'agglomération
689392,PROJET LITOTE,,1178522109,*Organisme à  but non lucratif,3.0,,N,N,N,Verdun,MONTREAL,QC,CA,Place d'affaires à Montréal
367459,GEOMOG INC.,,1163018857,*Société par actions/Corporations/Compagnie,10.0,,N,N,N,,LEVIS,QC,CA,Québec hors Conseil d'agglomération
688789,CAMILLE DION,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,GATINEAU,QC,CA,Québec hors Conseil d'agglomération
295684,LGT INC.,,1171470132,*Société par actions/Corporations/Compagnie,85.0,,N,N,N,,QUEBEC,QC,CA,Québec hors Conseil d'agglomération
370451,9294-2622 QUÉBEC INC.,,1169734788,*Société par actions/Corporations/Compagnie,32.0,,N,N,N,,DORVAL,QC,CA,Conseil d'agglomération hors Montréal
688939,TELUS HEALTH (CANADA) LTD.,NEQ:1178746351,1178746351,*Société par actions/Corporations/Compagnie,10000.0,,N,"O Plan, politique ou engagements de DD",O,,Toronto,ON,CA,Canada mais hors Québec
668235,COLOKIA/CONVERSATIONS LOCALES,COLOKIA PARTICIPATION PUBLIQUE INC.,1170176276,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,,MONTREAL,QC,CA,
688389,CATHERINE LAVIGNE,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,KIRKLAND,QC,CA,Conseil d'agglomération hors Montréal
688390,SECUR-HAUT ECHAFAUDAGE INC.,,1173319535,*Société par actions/Corporations/Compagnie,10.0,,N,N,N,Ahuntsic-Cartierville,MONTREAL,QC,CA,Place d'affaires à Montréal
665148,AMANDA VEGA LOPEZ,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,"O Plan, politique ou engagements de DD",N,N,Mercier–Hochelaga-Maisonneuve,MONTREAL,QC,CA,Place d'affaires à Montréal
687801,INTERDOC SERVICES,,2271331847,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,MIRABEL,QC,CA,Québec hors Conseil d'agglomération
688831,DETEKACTION INC.,,1173428138,*Société par actions/Corporations/Compagnie,70.0,,N,N,N,,MIRABEL,QC,CA,Québec hors Conseil d'agglomération
611651,CONSTRUCTION NAZAR,,1174508037,*Société par actions/Corporations/Compagnie,8.0,,N,N,N,Montréal-Nord,MONTREAL,QC,CA,Place d'affaires à Montréal
688855,CONSULTANTS S.I. INC.,,1173764672,*Société par actions/Corporations/Compagnie,1.0,,N,N,O,,BLAINVILLE,QC,CA,Québec hors Conseil d'agglomération
162233,OFFICE QUEBEC-MONDE POUR LA JEUNESSE,,8831859002,*Organisme à  but non lucratif,40.0,40.0,N,N,N,,QUEBEC,QC,CA,Québec hors Conseil d'agglomération
560299,SARA GERMAIN,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Rosemont–La Petite-Patrie,MONTREAL,QC,CA,Place d'affaires à Montréal
688299,LES SERRES A.M.L DAUPHINAIS INC,,1170574231,*Société par actions/Corporations/Compagnie,14.0,,N,N,N,,HEMMINGFORD,QC,CA,Québec hors Conseil d'agglomération
688903,VALERIE  BLAIS,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Rosemont–La Petite-Patrie,MONTREAL,QC,CA,Place d'affaires à Montréal
691221,HT SOLUTIONS INC.,,1219507867,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,,LONGUEUIL,QC,CA,Québec hors Conseil d'agglomération
690425,SAMUELA COUMBA NGOM,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
690431,INTER GENERACTION INC.,,1176650332,*Société par actions/Corporations/Compagnie,2.0,,N,"O Plan, politique ou engagements de responsabilité sociale",N,,HEMMINGFORD,QC,CA,Québec hors Conseil d'agglomération
243949,MARK PODDUBIUK,,2269540391,*Entreprise individuelle / Travailleur autonome,3.0,3.0,N,N,N,Le Sud-Ouest,MONTREAL,QC,CA,Place d'affaires à Montréal
650718,9407-1271 QUEBEC INC.,NEQ:1174962564,1174962564,*Société par actions/Corporations/Compagnie,1.0,,N,N,N,Outremont,Montreal,QC,CA,Place d'affaires à Montréal
674052,ELIZABETH MAGEREN,,0000000NA,*Entreprise individuelle / Travailleur autonome,,,N,N,N,Villeray–Saint-Michel–Parc-Extension,MONTREAL,QC,CA,Place d'affaires à Montréal
690517,SOPHIE  LEPAGE,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Verdun,MONTREAL,QC,CA,Place d'affaires à Montréal
596207,CONVERGINT TECHNOLOGIES LTD.,NEQ:1171063150,1171063150,*Société par actions/Corporations/Compagnie,788.0,,N,"O Plan, politique ou engagements de DD",N,,Laval,QC,CA,Québec hors Conseil d'agglomération
207535,JULIE BUDUROI,NEQ:2280280779,2280280779,*Entreprise individuelle / Travailleur autonome,5.0,,N,N,N,,Dorval,QC,CA,Conseil d'agglomération hors Montréal
329616,MARIE-JOSEE VIVIER,,,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,SHERBROOKE,QC,CA,
687217,SIMPLEX LOCATION D'OUTILS INC.,,1178470093,*Société par actions/Corporations/Compagnie,500.0,250.0,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Anjou,MONTREAL,QC,CA,Place d'affaires à Montréal
483196,LES CORNICHONS ROYAUX S.E.N.C.,,3374349226,*Société en nom collectif,6.0,,N,N,N,LaSalle,MONTREAL,QC,CA,Place d'affaires à Montréal
606757,PERSEIDES STUDIO INC.,,1176020775,*Société par actions/Corporations/Compagnie,2.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Rosemont–La Petite-Patrie,MONTREAL,QC,CA,Place d'affaires à Montréal
142247,THEATRE MOTUS,,1141198656,*Organisme à  but non lucratif,5.0,,N,N,N,,LONGUEUIL,QC,CA,Québec hors Conseil d'agglomération
692031,COMPDATA DBA SILENT PARTNER TECHNOLOGIES,,0000000NA,*Société par actions/Corporations/Compagnie,,,N,N,N,,TAMPA,FL,US,Étranger hors Canada
695996,STREAMSCAN AI INC,,1167860171,*Société par actions/Corporations/Compagnie,24.0,,"O Plan, politique ou engagements de DD",N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
695891,"MEDLINE CANADA, CORPORATION",,1161996294,*Société par actions/Corporations/Compagnie,,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",O,,TERREBONNE,QC,CA,Québec hors Conseil d'agglomération
696664,PLATEFORME WORKLEAP INC.,,1168363837,*Société par actions/Corporations/Compagnie,,,N,N,N,Le Sud-Ouest,MONTREAL,QC,CA,Place d'affaires à Montréal
115413,METAL POLE-LITE INC.,NEQ:1140611261,1140611261,*Société par actions/Corporations/Compagnie,75.0,,N,"O Plan, politique ou engagements de DD",N,,St-Jean-Sur-Richelieu,QC,CA,Québec hors Conseil d'agglomération
698326,SERVICES-XPRESS INC.,,1169674281,*Société par actions/Corporations/Compagnie,8.0,,N,N,N,,LONGUEUIL,QC,CA,Québec hors Conseil d'agglomération
697373,COD3 CORPORATION,,1175241380,*Société par actions/Corporations/Compagnie,45.0,,N,N,N,,SAINT-CONSTANT,QC,CA,Québec hors Conseil d'agglomération
115592,SOCIETE LOGIQUE INC.,,1140037178,*Organisme à  but non lucratif,9.0,,N,"O Plan, politique ou engagements de responsabilité sociale",O,Rosemont–La Petite-Patrie,MONTREAL,QC,CA,Place d'affaires à Montréal
696627,LE PETIT SAO CENTRE INC.,,1173362717,*Société par actions/Corporations/Compagnie,15.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,SAINT LAMBERT,QC,CA,Québec hors Conseil d'agglomération
698150,PAVE  ET PAYSAGISTE BOISBRIAND INC.,,1176529726,*Société par actions/Corporations/Compagnie,50.0,,N,N,N,,LAVAL,QC,CA,Conseil d'agglomération hors Montréal
696846,JUSTINE ISRAEL,NEQ:2277728293,2277728293,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Le Plateau-Mont-Royal,Montreal,QC,CA,Place d'affaires à Montréal
327004,ANNIE-EVE DUMONTIER,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Le Sud-Ouest,MONTREAL,QC,CA,Place d'affaires à Montréal
698175,9499-8523 QUEBEC INC,NEQ:1179122693,1179122693,*Société par actions/Corporations/Compagnie,0.0,,N,N,N,,Saint-Hubert,QC,CA,Québec hors Conseil d'agglomération
698215,YAEN TIJERINA MELENDEZ,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,MONTREAL,QC,CA,Place d'affaires à Montréal
698214,AMELIE MASSON-LABONTE,,2267897041,*Entreprise individuelle / Travailleur autonome,,,N,N,N,,SHERBROOKE,QC,CA,Québec hors Conseil d'agglomération
119439,LE CENTRE DE SERVICES COMMUNAUTAIRES DU MONASTERE,NEQ:1147107149,1147107149,*Organisme à  but non lucratif,3.0,,N,N,O,Le Plateau-Mont-Royal,Montreal,QC,CA,Place d'affaires à Montréal
699183,TRANSPORT LAVIGNE,12237911 CANADA INC.,1162699638,*Société par actions/Corporations/Compagnie,42.0,,N,N,N,,BOISBRIAND,QC,CA,Québec hors Conseil d'agglomération
698943,VITRERIE GASCON INC.,PORTES ET FENETRES,1144427946,*Société par actions/Corporations/Compagnie,9.0,,N,N,N,,MASCOUCHE,QC,CA,Québec hors Conseil d'agglomération
